radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,eta,dens,dbz,dbz_all,n,n_dbz,n_all,n_dbz_all,rcs,sd_vvp_threshold,vcp,radar_latitude,radar_longitude,radar_height,radar_wavelength,source_file
bewid,2023-05-03T22:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,600,-9.619696617126465,6.321166038513184,33.64775466918945,11.510677337646484,303.3091735839844,3.245576858520508,FALSE,97.14393615722656,8.831267356872559,-5.693841934204102,17.060781478881836,28282,43345,42785,69138,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,600,-9.47897720336914,6.155923366546631,28.96829605102539,11.302495002746582,303.0008544921875,3.306641101837158,FALSE,108.75029754638672,9.886390686035156,-5.2036943435668945,16.766977310180664,29059,45150,42212,68999,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,600,-9.37513542175293,6.280457973480225,32.52213668823242,11.284383773803711,303.818359375,3.2998592853546143,FALSE,103.65692901611328,9.423357009887695,-5.412015438079834,14.436734199523926,28436,44341,42339,69130,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,800,-8.26632022857666,7.511056423187256,16.018796920776367,11.169065475463867,312.25933837890625,3.104506254196167,FALSE,42.56033706665039,3.869121551513672,-9.277948379516602,2.2675089836120605,40078,70859,42925,80725,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,800,-8.332050323486328,7.430378437042236,12.880142211914062,11.163941383361816,311.72601318359375,3.124302625656128,FALSE,44.144840240478516,4.013167381286621,-9.119199752807617,5.170802593231201,39567,69964,42747,80518,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,800,-8.388765335083008,7.465505123138428,15.356573104858398,11.229655265808105,311.66717529296875,3.138026237487793,FALSE,44.69459533691406,4.063145160675049,-9.065448760986328,2.009143829345703,38741,69001,42960,80546,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1000,-5.361849308013916,9.022659301757812,7.814980983734131,10.495609283447266,329.2784729003906,3.389265298843384,FALSE,49.0594367980957,4.459949016571045,-8.660773277282715,-8.601606369018555,37988,63917,38301,64415,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1000,-5.407767295837402,9.014730453491211,8.449084281921387,10.512340545654297,329.041259765625,3.458656072616577,FALSE,51.95552062988281,4.723228931427002,-8.41168212890625,-8.42162036895752,38281,63530,38646,64130,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1000,-5.36912727355957,9.096146583557129,11.054189682006836,10.56254768371582,329.44818115234375,3.4770936965942383,FALSE,54.15363693237305,4.923058032989502,-8.231722831726074,-8.001434326171875,38345,63633,38699,64220,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1200,-1.4861085414886475,12.156307220458984,11.646025657653809,12.246809005737305,353.0301818847656,3.288334846496582,FALSE,72.3742446899414,6.579476833343506,-6.972158432006836,-6.8744964599609375,34167,52828,34424,53253,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1200,-1.2376971244812012,12.318541526794434,12.789511680603027,12.380563735961914,354.26251220703125,3.285390615463257,FALSE,76.56504821777344,6.960458755493164,-6.727693557739258,-6.607853412628174,33629,52054,34339,53180,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1200,-1.0291244983673096,12.478330612182617,14.32121467590332,12.520695686340332,355.2853088378906,3.291498899459839,FALSE,79.24835205078125,7.204395771026611,-6.578096389770508,-5.800797939300537,34531,52668,34794,53142,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1400,0.40475499629974365,12.139174461364746,-0.4166712462902069,12.145920753479004,1.9096986055374146,3.4688148498535156,FALSE,79.73699188232422,7.248817443847656,-6.551400184631348,-5.766705513000488,27957,41326,28470,42052,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1400,0.5813661217689514,12.16892147064209,1.0620152950286865,12.182801246643066,2.7352068424224854,3.4741458892822266,FALSE,79.88853454589844,7.262594223022461,-6.543154239654541,-6.081505298614502,27285,40180,28519,41846,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1400,0.7479022145271301,12.430920600891113,1.1339521408081055,12.453398704528809,3.4430313110351562,3.48659348487854,FALSE,87.01174926757812,7.910159111022949,-6.172219753265381,-5.918436050415039,28007,41086,28555,41975,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1600,4.242947101593018,11.443325996398926,-12.495844841003418,12.204602241516113,20.343732833862305,3.3076412677764893,FALSE,67.5362319946289,6.139657497406006,-7.27263069152832,-6.927021503448486,18472,33619,18919,34264,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1600,4.197657585144043,11.443050384521484,-12.558719635009766,12.188672065734863,20.144567489624023,3.2331647872924805,FALSE,72.60372161865234,6.600338459014893,-6.958410263061523,-6.562305927276611,17776,32921,18657,34145,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1600,4.303188800811768,11.43375015258789,-13.666163444519043,12.216712951660156,20.62425422668457,3.149662733078003,FALSE,69.45751190185547,6.314319133758545,-7.150806427001953,-6.825467586517334,18121,33462,18570,34127,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1800,5.24385929107666,10.838107109069824,-8.141018867492676,12.040042877197266,25.819337844848633,2.870424747467041,FALSE,59.44559097290039,5.404144763946533,-7.826802730560303,-7.640259742736816,15396,31815,15724,32402,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1800,5.184759140014648,10.813844680786133,-3.3774189949035645,11.992537498474121,25.615652084350586,2.9393744468688965,FALSE,60.12681198120117,5.466073989868164,-7.777317047119141,-7.600177764892578,15101,31507,15546,32316,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,1800,5.289192199707031,10.598738670349121,-8.409902572631836,11.845202445983887,26.521020889282227,2.920881748199463,FALSE,56.43159103393555,5.1301445960998535,-8.052776336669922,-7.883380889892578,15163,31815,15486,32378,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2000,5.711182594299316,9.945636749267578,-1.2252507209777832,11.468796730041504,29.866167068481445,2.940610885620117,FALSE,54.82334899902344,4.983940601348877,-8.178343772888184,-8.126922607421875,9413,20505,9593,21140,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2000,5.482875823974609,9.892339706420898,-0.8804670572280884,11.310186386108398,28.997617721557617,2.96171498298645,FALSE,57.218196868896484,5.201654434204102,-7.99265718460083,-7.943650722503662,9671,20612,9863,21171,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2000,5.565811634063721,9.858150482177734,-3.2556843757629395,11.320838928222656,29.448631286621094,2.872373342514038,FALSE,56.48186111450195,5.134714603424072,-8.048909187316895,-7.881472587585449,9533,20507,9738,21141,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2200,6.093945503234863,9.86625862121582,-2.224911689758301,11.596518516540527,31.701765060424805,2.5655174255371094,FALSE,53.33243179321289,4.848402976989746,-8.29808521270752,-8.306642532348633,9838,20738,9975,21308,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2200,5.911592960357666,9.753854751586914,-4.602871894836426,11.405464172363281,31.2191162109375,2.5597691535949707,FALSE,56.200496673583984,5.10913610458374,-8.070597648620605,-8.081239700317383,10327,20993,10412,21347,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2200,5.920531272888184,9.700053215026855,-5.621142387390137,11.364142417907715,31.398250579833984,2.554403305053711,FALSE,55.07593536376953,5.006903171539307,-8.158379554748535,-8.152812957763672,10389,20754,10563,21386,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2400,5.881462097167969,9.183987617492676,-1.3405095338821411,10.905834197998047,32.63566207885742,2.8530170917510986,FALSE,52.930294036865234,4.811844825744629,-8.330955505371094,-7.65362024307251,6711,16540,6883,16911,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2400,5.88773250579834,9.13387393951416,-2.3300952911376953,10.86706256866455,32.805992126464844,2.833292245864868,FALSE,58.00647735595703,5.273315906524658,-7.933234214782715,-7.91326379776001,6844,16768,6890,16916,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2400,5.821249008178711,9.109994888305664,-2.7082202434539795,10.811057090759277,32.57841110229492,2.757948398590088,FALSE,53.916893005371094,4.901535511016846,-8.250750541687012,-7.808529376983643,6773,16549,6976,16947,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2600,6.337551593780518,8.6582670211792,0.38397544622421265,10.72987174987793,36.20283508300781,3.057865619659424,FALSE,34.97878646850586,3.179889678955078,-10.129951477050781,-9.341720581054688,4310,15129,4432,15459,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2600,5.992909908294678,8.517709732055664,-1.5431163311004639,10.414717674255371,35.129539489746094,3.092463493347168,FALSE,38.851768493652344,3.5319788455963135,-9.673891067504883,-9.631105422973633,4088,15268,4156,15373,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2600,5.872461795806885,8.438109397888184,-1.6758041381835938,10.280442237854004,34.8358039855957,3.1531424522399902,FALSE,32.54717254638672,2.958833932876587,-10.442866325378418,-9.614351272583008,4120,15160,4262,15490,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2800,5.262609004974365,6.767303466796875,-1.3313615322113037,8.572715759277344,37.87050247192383,3.9256834983825684,FALSE,19.65900993347168,1.7871826887130737,-12.6323823928833,-12.334371566772461,2047,11837,2167,12164,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2800,4.801115989685059,6.273753643035889,-4.515665531158447,7.9000444412231445,37.425750732421875,3.9024910926818848,FALSE,22.427165985107422,2.0388333797454834,-12.06025505065918,-12.02810001373291,1979,12063,2030,12166,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,2800,4.644871234893799,6.1189117431640625,-2.4881112575531006,7.682181358337402,37.20216369628906,3.920870304107666,FALSE,17.41895294189453,1.5835411548614502,-13.1577787399292,-12.834298133850098,1943,11711,2053,12156,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3000,1.8515129089355469,2.1646900177001953,-1.6693412065505981,2.8485054969787598,40.54119110107422,3.28568959236145,FALSE,12.398065567016602,1.1270968914031982,-14.634459495544434,-14.57133960723877,626,8465,670,8665,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3000,1.9149060249328613,1.714648723602295,-1.7045586109161377,2.5703861713409424,48.15803909301758,3.137239694595337,FALSE,12.370741844177246,1.1246129274368286,-14.644042015075684,-14.63696575164795,627,8630,664,8670,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3000,2.1980834007263184,2.2855000495910645,-1.4134681224822998,3.1709747314453125,43.88304138183594,3.1971752643585205,FALSE,10.993535041809082,0.9994122982025146,-15.156624794006348,-15.091938018798828,607,8278,645,8605,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3200,1.2771048545837402,1.414480209350586,-1.5417085886001587,1.9057153463363647,42.078224182128906,2.5880908966064453,FALSE,11.788175582885742,1.0716522932052612,-14.853532791137695,-14.916749954223633,585,8756,585,8897,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3200,1.591113805770874,1.647112488746643,-1.4554829597473145,2.290114164352417,44.009281158447266,3.2471959590911865,FALSE,12.158576965332031,1.1053252220153809,-14.719171524047852,-14.719171524047852,661,8919,661,8919,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3200,1.5045723915100098,2.446340322494507,-1.9777752161026,2.8719887733459473,31.592758178710938,3.195751667022705,FALSE,12.702095985412598,1.154736042022705,-14.529245376586914,-14.592368125915527,600,8808,604,8965,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3400,0.7633852958679199,1.1788530349731445,-1.9742841720581055,1.404439926147461,32.92572784423828,2.7826309204101562,FALSE,7.3430376052856445,0.6675488948822021,-16.90924072265625,-16.943506240844727,287,8585,287,8653,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3400,0.1774962842464447,0.8708616495132446,-1.7111891508102417,0.8887659907341003,11.520055770874023,2.3833866119384766,FALSE,6.266729354858398,0.569702684879303,-17.59758949279785,-17.59758949279785,294,8661,294,8661,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3400,0.11853849142789841,0.24060553312301636,-1.1436347961425781,0.26822081208229065,26.227962493896484,1.7048752307891846,FALSE,7.302112579345703,0.0,-16.933513641357422,-16.96776580810547,250,8588,250,8656,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3600,-0.03200134262442589,-0.1764788180589676,-1.2108875513076782,0.17935679852962494,190.2779083251953,1.4220688343048096,FALSE,10.375898361206055,0.0,-15.40774154663086,-15.40774154663086,392,5944,392,5944,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3600,0.11075222492218018,-0.06571353226900101,-0.8431031107902527,0.12878014147281647,120.68228149414062,1.5774383544921875,FALSE,11.641899108886719,0.0,-14.907760620117188,-14.907760620117188,380,5975,380,5975,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3600,0.24774326384067535,-0.19217365980148315,-0.7792176008224487,0.31354016065597534,127.80062103271484,1.5623481273651123,FALSE,8.872383117675781,0.0,-16.087594985961914,-16.087594985961914,355,5857,355,5857,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3800,-0.659360408782959,-0.7856729030609131,-0.1747656911611557,1.0256891250610352,220.00439453125,1.0907918214797974,FALSE,4.716383457183838,0.0,-18.831907272338867,-18.831907272338867,306,6144,306,6144,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3800,-0.6792473196983337,-0.6582934856414795,-0.2620766758918762,0.9459002017974854,225.89752197265625,0.9743091464042664,FALSE,5.807692527770996,0.0,-17.927963256835938,-17.927963256835938,358,6154,358,6154,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,3800,-0.6694660186767578,-0.7943658828735352,-0.279075026512146,1.0388463735580444,220.12310791015625,1.1645419597625732,FALSE,5.574343204498291,0.0,-18.106061935424805,-18.106061935424805,333,6130,333,6130,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4000,-0.9982076287269592,-0.5371847748756409,-0.36784833669662476,1.1335722208023071,241.71310424804688,0.9020804166793823,FALSE,3.716925621032715,0.0,-19.866159439086914,-19.866159439086914,225,6208,225,6208,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4000,-0.9694858193397522,-0.6609784364700317,-0.02912546694278717,1.1733691692352295,235.71450805664062,0.8739041090011597,FALSE,3.9910738468170166,0.0,-19.55710220336914,-19.55710220336914,258,6194,258,6194,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4000,-0.7760649919509888,-0.6370729804039001,-0.3810803294181824,1.004061222076416,230.61737060546875,1.0926004648208618,FALSE,4.3178815841674805,0.0,-19.21529197692871,-19.21529197692871,252,6232,252,6232,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4200,-0.6809783577919006,0.0399310439825058,-0.6605355739593506,0.6821480989456177,273.3558349609375,1.176518201828003,FALSE,2.217898368835449,0.0,-22.10858154296875,-22.10858154296875,98,5630,98,5630,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4200,-0.6354792714118958,-0.09444630891084671,-0.8275918364524841,0.6424593329429626,261.54644775390625,1.0916485786437988,FALSE,3.520664930343628,0.0,-20.10175132751465,-20.10175132751465,132,5615,132,5615,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4200,-0.20187653601169586,-0.08406012505292892,-1.3216609954833984,0.21867839992046356,247.39346313476562,1.0882796049118042,FALSE,3.411102771759033,0.0,-20.239049911499023,-20.239049911499023,118,5630,118,5630,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,2.60941481590271,0.23721952736377716,-21.40256690979004,-21.40256690979004,74,6412,74,6412,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4400,-0.3051599860191345,-0.11521129310131073,-0.3936985731124878,0.32618439197540283,249.3162841796875,1.2663390636444092,FALSE,6.043549060821533,0.0,-17.75507926940918,-17.75507926940918,82,6407,82,6407,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4400,-0.23961278796195984,0.06351940333843231,-1.6274077892303467,0.24788908660411835,284.8471374511719,1.127824306488037,FALSE,3.3343849182128906,0.0,-20.337841033935547,-20.337841033935547,87,6402,87,6402,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4600,-0.26762038469314575,0.4308014214038849,-1.1155543327331543,0.5071592926979065,328.15081787109375,1.1994432210922241,FALSE,3.7582194805145264,0.0,-19.818178176879883,-19.818178176879883,68,4241,68,4241,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4600,-0.8045453429222107,0.24409940838813782,-0.20664501190185547,0.8407602310180664,286.8778076171875,1.1539840698242188,FALSE,4.094797134399414,0.0,-19.445674896240234,-19.445674896240234,92,4243,92,4243,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4600,-0.6313397288322449,-0.3260093331336975,-0.6575649976730347,0.7105433940887451,242.689208984375,1.3537755012512207,FALSE,4.33204984664917,0.0,-19.201065063476562,-19.201065063476562,70,4236,70,4236,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,3.773839235305786,0.34307628870010376,-19.8001651763916,-19.8001651763916,56,3551,56,3551,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223000Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,3.9582388401031494,0.35983988642692566,-19.592979431152344,-19.592979431152344,76,3550,76,3550,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T223500Z_0xb.h5
bewid,2023-05-03T22:30:00Z,4800,-0.23846614360809326,-0.9376314878463745,-1.6000313758850098,0.9674807190895081,194.2694091796875,0.886376142501831,FALSE,6.7423095703125,0.0,-17.279911041259766,-17.279911041259766,54,3543,54,3543,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,0,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,200,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,400,,,,,,,TRUE,,,,,0,0,0,0,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,600,-9.321212768554688,6.088024139404297,28.361175537109375,11.133240699768066,303.1500244140625,3.297135353088379,FALSE,114.44621276855469,10.40420150756836,-4.981984615325928,17.4805850982666,29395,45616,42306,68942,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,600,-9.38230037689209,6.0736541748046875,32.17586898803711,11.176620483398438,302.9170837402344,3.297476053237915,FALSE,110.73002624511719,10.066366195678711,-5.125344753265381,17.640329360961914,28869,44864,42229,68916,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,600,-9.618171691894531,5.979711532592773,32.059696197509766,11.32546615600586,301.86962890625,3.315793037414551,FALSE,95.98173522949219,8.72561264038086,-5.746112823486328,15.997109413146973,27953,43114,41866,68473,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,800,-8.453558921813965,7.521758556365967,13.491620063781738,11.315454483032227,311.661865234375,3.146299362182617,FALSE,38.976036071777344,3.543276071548462,-9.660021781921387,4.475042819976807,38311,67474,43077,80447,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,800,-8.625593185424805,7.596365928649902,9.653403282165527,11.493721008300781,311.3696594238281,3.1482903957366943,FALSE,43.400489807128906,3.9454991817474365,-9.193052291870117,1.0155224800109863,39553,68938,43536,80745,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225000Z_0xb.h5
bewid,2023-05-03T22:45:00Z,800,-8.956171035766602,8.048039436340332,11.866372108459473,12.04092788696289,311.9429626464844,3.1531577110290527,FALSE,45.69011688232422,4.153646945953369,-8.969776153564453,5.357963562011719,39657,69056,43619,80594,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T225500Z_0xb.h5
bewid,2023-05-03T22:45:00Z,1000,-5.399871349334717,9.089325904846191,9.802652359008789,10.572343826293945,329.2859191894531,3.5959298610687256,FALSE,56.16209411621094,5.105644702911377,-8.073565483093262,-8.033076286315918,38669,63153,39393,64229,11.0,2.0,,49.9143,5.5056,590,5.3,bewid_vp_20230503T224500Z_0xb.h5
